Language,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
2,115,105,116,117,97,116,105,111,110,115,0,0,0,0,0,0,0,0,0,0
2,99,97,114,105,111,115,105,116,105,101,115,0,0,0,0,0,0,0,0,0
2,112,111,119,110,100,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,117,112,102,108,105,110,103,115,0,0,0,0,0,0,0,0,0,0,0,0
2,109,97,108,105,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,115,97,108,111,112,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,121,114,111,120,101,110,105,99,0,0,0,0,0,0,0,0,0,0,0
2,108,105,118,101,114,105,115,104,110,101,115,115,101,115,0,0,0,0,0,0
2,100,114,111,117,103,104,116,115,0,0,0,0,0,0,0,0,0,0,0,0
2,99,114,101,109,111,110,97,115,0,0,0,0,0,0,0,0,0,0,0,0
2,101,109,121,100,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,105,110,102,117,110,100,101,100,0,0,0,0,0,0,0,0,0,0
2,117,112,116,105,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,117,110,100,101,114,110,105,99,101,110,101,115,115,101,115,0,0,0,0,0
2,98,97,99,107,99,114,111,115,115,101,115,0,0,0,0,0,0,0,0,0
2,99,117,112,102,117,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,97,116,105,111,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,111,109,109,117,110,105,99,97,116,105,118,101,108,121,0,0,0,0,0
2,112,101,114,111,120,105,100,105,115,101,115,0,0,0,0,0,0,0,0,0
2,99,114,101,112,105,116,97,116,105,110,103,0,0,0,0,0,0,0,0,0
2,116,114,105,108,97,116,101,114,97,116,105,111,110,0,0,0,0,0,0,0
2,99,97,112,116,105,118,97,116,111,114,0,0,0,0,0,0,0,0,0,0
2,115,116,97,102,102,114,111,111,109,115,0,0,0,0,0,0,0,0,0,0
2,116,121,112,105,102,105,101,114,115,0,0,0,0,0,0,0,0,0,0,0
2,115,116,114,97,118,97,105,103,101,114,115,0,0,0,0,0,0,0,0,0
2,107,105,99,107,111,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,97,105,102,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,114,97,99,105,110,103,115,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,99,101,105,118,101,114,115,0,0,0,0,0,0,0,0,0,0,0
2,99,111,117,114,115,101,119,97,114,101,115,0,0,0,0,0,0,0,0,0
2,108,111,110,103,98,111,119,109,97,110,0,0,0,0,0,0,0,0,0,0
2,118,111,108,117,110,116,97,116,105,118,101,0,0,0,0,0,0,0,0,0
2,105,110,118,117,108,110,101,114,97,98,108,101,110,101,115,115,0,0,0,0
2,103,111,98,98,108,101,100,121,103,111,111,107,0,0,0,0,0,0,0,0
2,100,111,99,107,105,115,97,116,105,111,110,0,0,0,0,0,0,0,0,0
2,114,101,102,111,114,116,105,102,121,0,0,0,0,0,0,0,0,0,0,0
2,98,111,111,97,121,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,99,117,114,97,116,111,114,105,97,108,0,0,0,0,0,0,0,0,0,0
2,109,105,115,97,112,112,108,121,105,110,103,0,0,0,0,0,0,0,0,0
2,100,117,112,105,111,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,109,105,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,122,105,103,122,97,103,103,101,100,110,101,115,115,0,0,0,0,0,0,0
2,115,117,115,112,101,110,115,101,114,115,0,0,0,0,0,0,0,0,0,0
2,114,111,121,115,116,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,120,116,101,110,100,101,114,115,0,0,0,0,0,0,0,0,0,0,0
2,112,97,116,101,110,116,97,98,108,101,0,0,0,0,0,0,0,0,0,0
2,109,105,99,114,111,112,108,97,110,107,116,111,110,115,0,0,0,0,0,0
2,104,101,109,97,116,111,103,101,110,101,115,101,115,0,0,0,0,0,0,0
2,101,117,114,104,121,116,104,109,105,115,116,115,0,0,0,0,0,0,0,0
2,114,101,98,117,115,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112,111,114,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,101,102,111,117,110,100,97,116,105,111,110,115,0,0,0,0,0,0,0
2,112,97,114,115,101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,101,120,117,114,98,97,110,105,116,101,0,0,0,0,0,0,0,0,0,0
2,97,105,114,112,97,114,107,115,0,0,0,0,0,0,0,0,0,0,0,0
2,108,97,118,97,108,97,118,97,115,0,0,0,0,0,0,0,0,0,0,0
2,112,116,121,97,108,105,115,109,0,0,0,0,0,0,0,0,0,0,0,0
2,105,109,109,117,110,111,99,121,116,111,99,104,101,109,105,115,116,114,121,0
2,112,114,105,99,107,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0
2,117,110,110,117,109,98,101,114,101,100,0,0,0,0,0,0,0,0,0,0
2,114,101,116,114,97,110,115,108,97,116,101,115,0,0,0,0,0,0,0,0
2,97,110,101,115,116,104,101,116,105,99,115,0,0,0,0,0,0,0,0,0
2,110,111,110,101,100,117,99,97,116,105,111,110,97,108,0,0,0,0,0,0
2,109,111,110,101,121,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,114,121,98,101,97,116,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,111,119,101,114,105,101,115,0,0,0,0,0,0,0,0,0,0,0,0
2,116,114,97,110,115,97,109,105,110,97,116,105,111,110,115,0,0,0,0,0
2,110,111,115,101,98,108,101,101,100,105,110,103,0,0,0,0,0,0,0,0
2,111,115,116,101,111,103,101,110,121,0,0,0,0,0,0,0,0,0,0,0
2,119,111,109,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109,101,108,97,110,105,122,97,116,105,111,110,115,0,0,0,0,0,0,0
2,112,114,101,99,111,110,115,117,109,101,0,0,0,0,0,0,0,0,0,0
2,112,97,116,99,104,98,111,97,114,100,0,0,0,0,0,0,0,0,0,0
2,116,101,116,114,97,115,121,108,108,97,98,108,101,115,0,0,0,0,0,0
2,114,101,100,105,115,116,114,105,99,116,101,100,0,0,0,0,0,0,0,0
2,99,114,111,111,107,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116,97,110,116,105,118,121,0,0,0,0,0,0,0,0,0,0,0,0,0
2,97,98,105,103,97,105,108,115,0,0,0,0,0,0,0,0,0,0,0,0
5,26542,20586,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25698,20602,20548,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23289,23343,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23570,20592,24226,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24219,20564,20596,20589,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22743,20629,20560,20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20713,20706,20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23857,20593,20604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26278,20562,25814,20639,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20562,20590,20560,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20727,20702,20053,20766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24225,20594,20575,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25117,26246,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23152,23929,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24491,20550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26250,26859,20584,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26248,25008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24625,23343,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20550,20639,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23820,23605,26793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25344,23932,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23605,20548,25036,20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24023,26569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20545,20589,20567,20596,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24430,20575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20584,20564,20573,20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26357,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24386,20560,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20577,20605,20636,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20585,20548,20584,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24474,23990,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24929,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24048,20651,20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23510,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25008,24570,20573,20639,20592,20548,20638,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26795,25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23926,26558,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23929,20579,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25698,20602,20548,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24523,24972,26233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25741,24657,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25117,20575,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25093,23197,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23857,20631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25827,20628,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23343,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22743,20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22638,20554,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23141,24105,20586,26905,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25770,26773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23583,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25882,26215,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26010,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20590,20567,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24996,23820,25553,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20590,20560,20651,20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26660,25123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25882,23850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24720,20554,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24672,20562,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26599,23152,20573,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24028,20593,24105,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20625,20638,20593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24026,20550,25050,26264,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24817,23232,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20584,20636,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24386,26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26308,20642,20589,20592,20548,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25309,26785,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24117,20573,20639,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20629,20602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20597,20569,20597,20569,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20713,20706,20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23510,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20573,20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23864,26423,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23212,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26206,23820,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23066,20628,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25399,20619,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25057,20564,20561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20550,20638,20573,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24122,26264,24122,24654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20557,23109,20548,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20566,20589,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26250,26859,20584,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20545,20625,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22923,24154,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24788,20038,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23235,24625,25255,20561,22470,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20625,20569,20594,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24026,20548,24855,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24299,26264,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25885,25673,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24020,20650,24474,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20622,20622,20554,20627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20626,20589,20594,20629,20596,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20557,20629,20575,20640,20557,20560,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0
5,20679,20756,20053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26113,20578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22592,20575,24105,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20545,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24855,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24117,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23540,23343,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25814,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25014,20038,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22583,20567,20650,24226,20636,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25014,20038,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20545,20637,20602,20625,20625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20596,20651,20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20567,20584,20584,20625,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25117,26795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25850,20625,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26773,25827,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24122,26264,24122,24654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25057,20564,20561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22819,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26660,25123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24625,23343,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20682,20749,20756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20586,20634,20550,20595,26905,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23345,20567,24368,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22566,24972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25057,20564,20561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24487,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22566,26019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20573,20622,20595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20577,20571,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20560,20560,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23066,27027,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26056,20628,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24284,24662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26117,25698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25254,25851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23141,24105,20586,20635,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20575,20605,20575,20605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26138,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23570,22640,20554,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24655,20564,20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20610,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23857,20631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24023,22556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24777,24329,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24978,25689,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20595,20554,20636,20554,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25575,20554,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22562,20586,20562,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24872,25075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24983,20564,26819,20592,26808,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24307,26678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25029,20650,22583,20562,24226,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25232,20576,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23795,20038,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22566,24383,20597,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23930,26859,20590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20557,20575,20596,20619,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26200,25255,25770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25232,20576,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26142,20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24872,20554,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26660,25123,25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26678,22814,20637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24855,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23473,26956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24547,20567,20596,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24523,24012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24386,26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20595,20550,20597,20629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20585,20548,20584,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23867,24776,20596,20575,20585,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20703,20706,20692,20751,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20590,20625,20626,20594,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25971,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20577,20619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26248,25008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23511,23083,20596,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25057,20564,20561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23833,26569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24996,20576,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25117,26795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23510,20575,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23929,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24595,20038,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20635,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25575,20554,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22817,20639,20631,20577,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24474,24144,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24929,25073,25553,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24474,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20557,20629,20575,20640,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24117,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26978,25702,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26660,25123,25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20577,20571,20564,26905,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20545,20636,20642,20597,20596,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22583,26785,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23120,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20578,20636,20637,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23850,24955,20626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20557,20575,20596,20619,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24440,25254,20577,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25673,27037,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24244,25147,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23820,20589,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20545,20637,20602,20625,20625,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24765,23083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25737,20626,26313,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20577,20619,20592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20557,20560,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24440,25254,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20575,20567,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22911,23730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20629,20602,20577,20571,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26989,24332,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25505,23455,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22641,26570,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20575,20605,20575,20605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25399,23931,20575,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24929,26773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24154,20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23730,20625,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20604,20573,20626,20569,20651,20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24657,20627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26113,20578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24893,20625,20579,20638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23120,20575,20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23910,24292,20573,20639,20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20573,20573,20589,20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
